id,review,label
765,"This film is the 48th part of the 2005 Hong Kong Film Awards Association Chinese Film Best 100. The film tells the implicit love between a pair of men and women who are secretly in love. In the small town, the male lead sells buns, and the heroine helps the relatives to do housework. Because the male and female protagonists are neighbors, the two like each other, but they have no confession. Therefore, although the male and female protagonists are closely related, there are still some distances. One day, the actor couldnâ€™t bear to endure the gangsters who had eaten the tyrants, insulting the gangsters. Therefore, the gang boss went out to write a book in the middle of the night, going to the actor to settle accounts. After the male protagonist went to the appointment, he was seriously injured by the gangster. The heroine took him home and tried to take care of it, but she had to leave. Because the heroine&#39;s family has already found a good man for her, she has to go home and go to the family. After the body of the hero recovered, he did not know the truth. He looked forward to the heroine every day, until he heard that the heroine had married. At the same time, borrowing money from the actor to kiss the neighbors, the wife who came back is very capable, opened a restaurant and robbed most of the business of the actor, so that the business of the leading actor fell. Subsequently, the actor who borrowed money to lend again suffered a shipwreck, making his own blood, this incident also prompted the male lead brother to die. After a period of time, the block where the male lead opened the store will be demolished by the government. All this makes the male lead homeless and can only borrow a friend&#39;s home. However, at this time, the heroine took the child suddenly and gave hope to the life of the male lead. The husband of the heroine had died in a car accident. In this way, the male and female protagonists resold the oil cake together, and their lives gradually improved. After a while, the actor rented a house, and the two also expressed their own thoughts. Finally, the two cried and hugged together. This is a very plain movie. I can&#39;t say good or bad. A small town, a pair of men and women, a relationship, this is the whole movie, so simple can not be simpler. The content of the film is also ordinary. It is a trivial life like laundry, borrowing money, selling steamed buns, selling oil cakes, and the like. It is very life-like. So, this is not a gripping movie, nor a film that causes thinking, just a realistic movie that shows life. That is to say, through the movie story, the Taiwanese peopleâ€™s simple and simple life, as well as the excessive love between men and women. To sum up briefly, it is a movie that reflects reality and a movie that describes love. Itâ€™s just that I have seen too many films like this, and I canâ€™t touch me anymore. The film was shot on the ordinary, simple and warm, and did not reflect Li HanxiangqiangStrong personal style. Other aspects of the filming are not too much because the picture is too bad. Now I want to talk about the poor quality of this film! Itâ€™s terrible! How bad is the picture? The image is slanted, the color is gray, the scale is distorted, and the worst is the lack of the bottom right corner of the entire full picture! The film is like a pirated gun movie. It seems that the repair of the Taiwanese film is not so good. It is similar to the mainland, and it is half a catty. The actor is ordinary. But the young, pure and beautiful Yalei in the film is so cute, in the present words, it is &quot;meng&quot;. I didnâ€™t think that when I was young, Gui Yalei was quite charming, and the woman was wonderful! The rest of the film is quite satisfactory, but they are not red, and it is difficult to find their relevant information on the Internet, so I will not say it. in conclusion. This is a movie that is not ugly and not good-looking. It is as plain as water, and it is not an excellent movie. [å†¬æš–].The Winter.1969.VCDRip.640x364.x264.ac3.jyt",movie
766,"Stalingrad?, tells the story of two women&#39;s epic bizarre love stories in the most famous wars of World War II. This is a tribute to the classics, which is actually subversive, but it is still very shocking, 3D effect can be. It is said that the woman in the war is the most vulnerable to bad things, so the war has become bizarre in the film, and the expectations that were originally given are white. Dubbing, Liao Zhang team still uses the strength of dedication to the perfect masterpiece. In short, love can&#39;t see.",movie
767,"? Elf Hostel?, telling the story of the vampire Dracula to celebrate the daughter&#39;s birthday, the special monsters come to congratulate, and the sudden visit to the humans makes a story of a burst of laughter. The film is too hilarious and super funny. In addition to hilarious or hilarious, every character is hilarious and cute. It is really an animated masterpiece with no limits. The 3D effect is very satisfying, and the songs in the film are very nice. Dubbing, long shadow and another best. In short, it is worth seeing.",movie
768,"Obviously, such a slap in the air, such a childlike heart, such an unforgettable, such a life and death, must be deeply ecstasy of the literary youths on the watercress. If someone happens to have a confidante or a confidant at the same table, then the tears of keeping YY are full. The story is obviously ideal and romantic, a game from childhood to big dare, how many crazy and absurd sweet bitterness has gone with the wind; but this game has only big adventures, no truth, even if they love each other, even in I have slept for a few years on a bed, but no one wants to go half a step. Is it too serious to enter the play? Is it impossible to distinguish between friendship and love? Is it afraid to break the status quo and can&#39;t look back? Still reluctant two people who are not willing to take the lead? Finally, she made a big wedding and retaliated against his revenge; he almost died and paid off his debts. The confession in the rain is the climax and the end point, so two people who are not in line with the world will turn their love into eternity in the city&#39;s steel and concrete. Some people say that the film is an open end, burning to death or white-headed, by the readers themselves. But the name of the fourth act of the film (&quot;the last game&quot;) and the last half of the box in the cement that echoed the beginning actually showed the true ending. The color of the old-age image was obviously blue, suggesting that it was not reality; and the kissing of the two men in each period of the flashback did not match the previous plot. This is the ideal situation of two people (or the audience), two small and no guesses, each other, sweet words, still playing the game when you are old. In the 1940s and 1950s, the French national treasure singer Ã©dith Piaf&#39;s masterpiece &quot;Rose Life&quot; was the theme song throughout the film. The little girl in the film sang in the cemetery, appeasing the pain of the young boy&#39;s loss of the mother; the actor at the end of the film used it to confess in the rain, so that the two people&#39;s points would be combined into a positive result. Coincidentally, the heroine Marion Cotillard performed the life of Ã©dith Piaf in the French film &quot;The Life of Roses&quot; four years later, and swept the best actresses of the major awards. This film is the debut of the French director Yann Samuell, but it is also the peak. Later, he took several films and couldn&#39;t compliment him. The lead actor Guillaume Canet is not handsome, but very talented, able to play the guide, and also won the Caesar Award for the best director. What&#39;s more, he first smashed Diane Kruger in Troy, after divorce.Also with the new Koscar shadow, but also the film starring Marion Cotillard. The two actually passed the scandal when they filmed the film. Now they are just right, and they loved their son in 2011.",movie
769,"Although he is still a special agent, he still performs the task, but this time it is really fierce. Fangda is still very beautiful and the figure is super good. At that time, I really couldnâ€™t think she was almost 40 years old. The makeup is also a little girl in her 20s. But in the hospital, I still see that it is not young. The little girl who plays her little daughter must grow up to be a enchanting, too cute and too good to see. The French policeman was the murderer behind the murder of the Chinese ambassador. Jack took his videotape and he let the girls who were arrested take drugs and let them stand on the street and control them. So, the big beauty and Jie Ge, mutual love, Jie Ge helped the beautiful girl to save her daughter. At the same time, with the silver needle of the bull, the seven holes of the French big brother were bleeding.",movie
770,"Undertake the feeling of the first part, I am talking about it all over the world. There have been Sweden, London, Beirut, Riyadh, Jordan, and Da Laomei, the big brother of Arabia. Carlâ€™s daughter was kidnapped and he decided to go out and rescue the little girl. Of course, the process of obtaining evidence is not as fine as that of Americans. Carl finds one, sets a name, finds one, and gets a name. So the four-person team sat in a helicopter and smashed the enemy&#39;s nest. Of course, Carl&#39;s skill is still tough. But in the end, they fled for them. I was deeply in danger, and as a result, the big brother of Arabia gave it a sentence, a little bit of blood. Basically every movie with a little girl, the little girl is very cute and beautiful.",movie
771,"A movie that was a bit disgusting at first, but after reading it, I felt that it was still unfinished. This is a film that is very grounded. &quot;Sister Mei&quot; won many awards at major international film festivals. From San Sebastian in Spain to Tokyo in Japan, it was highly sought after by foreign media, and it won the 49th Taipei. Golden Horse International Film Festival NETPAC Best Asian Film Awards, and won the fifth FIRST Young Film Festival five awards. Of course, this movie also made me see the folk art of the duo. At first, it was attracted by the movie poster. At that time, I only knew that it was the award-winning work at the Golden Horse Film Festival. I thought it was an ordinary literary film. I really didn&#39;t expect it to be &quot;rough&quot; compared to the poster. The eroticism displayed in the posters is actually not related to the film, but only the propaganda. Because such a literary film with a strong local flavor, if there is no publicity, it is estimated that few people are willing to buy tickets. In addition to the heroine Ye Lan, the rest of the actors are amateur. This professional actor is really powerful, one person is decorated with a triangle (the beautiful sister and the big woman three women), if I don&#39;t look at the cast, I have not found the same person. Iron Egg&#39;s love is like the sprouting of young desires in &quot;The Beautiful Legend of Sicily&quot;, rooting and sprouting... The madness of the Iron Egg comes from the desire of the mature beauty of the younger sister. The big woman is a resounding beauty, so he fell in love with her. However, the US sister does not seem to want her daughter to be with the iron egg. The big woman married the nomadic man. The iron egg is as gray as the compensation. As a compensation, he took two women, but he did not love her. Living away from home, he met three women, and the resurgence in his heart revived. However, he was bound by ethics and morality, and he could only stop. Three women, one who loves each other but marry others, one who has no love sparks with him but who is with him, the last one is obsessed with him, but he has no help. The beautiful sister is like an invisible line pulling the emotional life of the iron egg, and glaring at him for a lifetime. Love is extravagant. In the end, it is necessary to return to normal life. The iron egg holds his niece. He may understand what his wife and children are. Off-topic, as the iron egg&#39;s pursuit of art, the literary film is the most box-free guarantee in all types of films. In the movie, the duo will eventually be equipped with pop culture to make a living, and art can&#39;t continue if it is supported by money. Therefore, it is not easy to say that it is a movie poster. Popular science knowledge: &quot;two people&quot; as aThe opera dramas popular in Inner Mongolia Autonomous Region and the northern regions of Shanxi, Shaanxi and Hebei provinces have been part of Chinese national culture since the beginning of their creation. Through the inheritance of many generations of folk artists, the role of iron egg in Feng Sister The fourth is one of these inheritors.",movie
772,"The two tough guys gathered together, the box office effect is inevitable, which young youth can withstand the joint performance of Stallone and Arnold Schwarzenegger! In my opinion, the film was very successful, and it has improved a lot of levels compared to the straightforward story that the death squad can guess from the beginning. The plot is based on jailbreak. Whether the tough guys such as Stallone and Arnold can handle the high IQ scales, should the action of careful judgment and astronomical geography analysis become a fist. They did speak with their fists, and they also took good care of the tone of the high IQ film. Stalloneâ€™s help every time was a prelude to the dry frame, very rough and very clever to solve the problem. The film is very rich in topic. After watching the movie, you can ridicule with friends. &quot;I need you to help me,&quot; because there is nothing good to call for help every time. Finally, I feel that even though Arnold and Stallone are 60 years old, they still have enough charm. Stallone and the guards are single-handedly tough. Arnold lifts the close-up of the machine gun and pulls back the heroic posture of 10 years ago. A tough guy pays tribute!",movie
773,"Lovers of romance novels have to pass by, don&#39;t miss it?? The beastmaster of Jinjiang, the president of Jinjiang, lets you abuse one person at a time. &quot;Good boy&quot; brain powder is not fast to punch card. A female owner is a 2.0-enhanced female horse, and even worse. More abuse and more heart, crying and swollen eyes remember &quot;true blind&quot;! ! The little buddy who is deeply immersed in the &quot;Princess&quot; and can&#39;t &quot;crawl&quot; here looks here to see here, and it is also in the evil spirits, with the crazy electric eye, the soul of the sorcerer, the casual and the two suitable Zhao president to satisfy all your fantasies! ! &quot;The temptation to return to the village&quot; Where do the old-aged fan friends let me hear your voices?? Now you can summon Qiongyao grandmother Anne Aunt and Zhang Ailing&#39;s head! ! Finally, please drop the patients who fell into this pit to send yourself a diagnosis of severe illness M? There is a kind of &quot;high-end atmosphere grade&quot;, there is a disease &quot;self-defeating treatment&quot;, if self-abuse is long And you will be recruited to death, please follow the doctor&#39;s advice?? Abuse is healthier! ! [Eating hard, bitter, married, squatting] In the next door, &quot;The Heirs&quot;, high school students and the sisters took a trip and were easily taken home by the local tyrants: delicious sea view room, accompanying play Qing mad ... let a group of female hooligans want to cry out loudly: Please God also give me a scum sister! The same as the end of the working family, the treatment of the two heavens, in the most difficult bitter &quot;big&quot; drama &quot;secret&quot; in the year, the female owner Jiang Youjing did not have such a key to the local good luck.å†¤ é”™ é”™ ã€ ã€ ã€ ã€ ã€ ã€ ã€ ã€ ã€ ã€ ã€ ã€ ã€ ã€ ã€ ã€ ã€ ã€ ã€ ã€ ã€ ã€ ã€ ã€ ã€ ã€ ã€ å€º å€º å€º å€º å€º å€º å€º å€º å€º å€º å€º å€º å€º å€º å€º å€º å€º å€º å€º å€º å€º å€º å€º å€º å€º å€º! But this is not enough to make a name for his miserable history. The real sorrow and sorrow is that the main culprit leading to this series of misfortunes is precisely the man and the man! Here the male second is no longer the gentle knight who waits silently. The male lord is not the overbearing prince who is &quot;Ning and the world is the enemy, but also protects you.&quot; They both have a conspiracy, a secret calculation, and a double &quot;è´±&quot; combination. I am abusing you. People no longer believe that there is such a thing as the protagonist in this world! This time, it is necessary to go through the 1981 difficulty of the super-difficult local strategy. I have to wait for the lazy opportunistic female hooligan &quot;Wang Yang Xing Khan&quot; to stop the &quot;money&quot;. To fall in love with you] In real life, who does not want to &quot;just touch the hook, the local tyrants will follow me&quot;, who is willing to put a love like a car accident scene, engage in selfI have been sitting in front of the TV in front of the TV. The audience immediately turned into a dew, and the one-click conversion of bloodthirsty madness is not enough. The sorrowfulness of the dog is not enough. The dark side of human nature is unobstructed. If you kill my girlfriend and kill your heart, how can you still have a leisure time to follow up and know that you are embarrassed and immediately fall in love with you? Is it too bloody?? Indeed, this drama and real life are completely inconsistent. In reality, infatuated silly women often have long-lasting and rich second generations not often?? If you donâ€™t go to work, you will be followed by you. Streets and lanes, chasing you to the end of the earth, spending a full five years, spending manpower and resources, a lot of revenge and hatred, and finally he still loves you for a long time! Isn&#39;t this full of support? ! (Don&#39;t your dad teach you to plan the management of human resources?) The more tangled the characters, the more complicated the plot, the more intense the drama conflict, the more the audience will be able to stop, and the drama will not be faked, but the plot will be arranged. However, it is reasonable and reasonable. Everyone is full of full and dynamic 3D. The good and the good reason is evil and evil. The three points of humanity are more chilling. Some dramas are made to reflect objective reality, while others are pure. It is to satisfy the audience&#39;s obscenity; in life, our pursuit of temper is always true. As for the TV series, as long as it is abused, hate is deep and deep?? Seriously you lose! [Quiet if you are stunned, like epilepsy?? On the self-cultivation of the actors] But who would have liked such a non-flashing Kasiu Bâ€™s screenwriterâ€™s vast publicity of the three TV dramas actually started from the first week of 5.3%, all the way Soaring to 16.7%, I sat on the throne of the first viewing, and won the championship for several weeks. The dark horse said that it is accidental, or inevitable?? After watching this drama, you will find the answer! (Friendly reminder: please, one, fixed, want, quite, too, before, three, set!) The male and female masters in the play are also called the four kings, and they are screaming and screaming, squinting, and crying for a second before the madness. The next second immediately smiled and opened up?? They almost conquered all the viewers in front of the TV with their neuropathic acting?? Itâ€™s just playing with the ropes! The male and female starring Chicheng and Huang Jingyin are also connected to the same disease. They are obviously good at acting and have sufficient qualifications. However, they have been half-red and purple, and they are always at the end of the line. Itâ€™s not awkward, especially when they are just married. The groomâ€™s official city, in the entertainment industry, his wifeâ€™s eyes are obviously better.Playing a fire, often triggering a viewing frenzy, this year&#39;s &quot;Listen to your voice&quot; momentum is even more fierce, it is said that even the girl&#39;s heart of the menopause is forced out by it! In the midst of my flashing flashes of stars, perhaps, in the kimchi show circle across the sea next year, there will be a &quot;marriage frenzy is not necessarily!&quot; published in &quot;Southern Metropolis Daily? Entertainment Edition&quot; The original text has been changed â†“ â†“ â†“ , , , å°±æ˜¯ å°±æ˜¯ å’ª å’ª å’ª å’ª å’ª å’ª å’ª å’ª å’ª å’ª å’ª å’ª å’ª å’ª å’ª å’ª å’ª å’ª å’ª å’ª å’ª å’ª å’ª å’ª å’ª å’ª å’ª å’ª å’ª å’ª å’ª å’ª å’ª å’ª å’ª å’ª å’ª å’ª å’ª å’ª å’ªSend it to me, I want to pick up the local gold!!!! ps: Then I can ask for a useful soul, let me be closer to the microphone (physical distance), cut it!",movie
774,"As an unmarried woman, is it unusual to see a pregnant book? I think that after reading it, I should give it to the good friend Wang ZZZZZ who is about to get married. The wedding ceremony is it! The easy-to-understand text, accompanied by a playful comic, is cheerful and clear, and is finished in an hour. For the knowledge of pregnancy, this book is not a cheat, but it must be able to portray the mood of every person who wants to become pregnant and pregnant, especially the girl who has some difficulties in pregnancy. Pregnant people read to find the same feelings, people who are not pregnant can be used to understand the mood of pregnant women, the more they know about pregnancy, the more respect and care for the pregnant women around, formerly because of morality and courtesy, and after understanding It was discovered that the love of life and the care for Mommy from the depths of the heart made people very warm.",movie
775,"Ryan Brinkham (George Clooney) works in Career Tranportation Company, CTC, a company that specializes in layoffs for other companies to reduce layoffs in Omaha, Nebraska. In the past three hundred days, he has been dismissed from all over the country, almost at the airport. In addition, Ryan often participates in lectures to give inspirational speeches, encouraging people in the audience to vacate their &quot;backpacks&quot; to go into battle. Ryan doesn&#39;t want to get married, doesn&#39;t want to have children, and accumulating air miles is his greatest pleasure. During a routine layoff trip, Ryan met the business beauty Alex (Vera Farmiga), who fell in love at first sight, but was satisfied with maintaining a casual sexual relationship. At the same time, Ryan&#39;s newcomer Natalie (Anna Kendrick) has been favored by the company&#39;s president, trying to promote the reform of remote layoffs through online video conferencing to reduce company costs. Ryan opposed the change, but had to take Natalie to practice familiar business. Natalieâ€™s reforms were implemented smoothly, and all employees of the company began to use the frequency conference to lay off employees. Ryan took Alex to his sister&#39;s wedding and convinced the future brother-in-law who was suddenly married to the wedding day. He found that he could not publish his &quot;backpack&quot; theory on the podium, hurriedly went to Chicago to find Alex, but found that the other side had already had a husband and children. Ryan thought it was part of the other&#39;s life, and the other party only thought it was a wonderful episode. Ryan had hoped to reach her goal of 10 million miles, but she was not happy at all. He returned to the company. The company president told him that a woman they had dismissed had committed suicide. Natalie was depressed and resigned in a short message. Under the direction of the president, Ryan had to return to the sky. He wrote a letter of recommendation to Natalie&#39;s company, and the new company owner accepted her. &quot;Do you want a can, sir?&quot; (in the face of employees who are going to be fired) changes are really scary, but think about what is waiting for you, have created a world before or changed the world People have also been sitting in your current position. Just because they are sitting in this position, they have the opportunity to make future achievements.&quot; &quot;Look at some of your backpacks.&quot;what? From the beginning, toothpaste, toothbrush, clothes, table lamp, towel, pillow; up to the big, TV, sofa, bed, dining table, car, even your house, and the weight is constantly increasing, you carry this A heavy backpack is on the road to life, feeling tired? Then, like me, put down the backpack, take out all the things inside, burn it, take up the empty backpack and continue on the road, you will feel very good! &quot;Do you have multiple lives?&quot; Assume that life is the backpack on your shoulders. Friends, colleagues, brothers and sisters, uncles and aunts, parents, wives, husbands, boyfriends, and girlfriends will give you certain expectations and commitments every day. Feel the backpack and imagine the shoulders. The backpack is embedded in your shoulders. You and their appointments, arguments, secrets, and commitments are the weights you need to bear and the pain you need to endure. &quot;Never follow the family with children, I have never seen a baby stroller that can be folded in twenty minutes.&quot; Not to mention the older people, they are faltering and seem to never fully realize how long they can live. Asians, they are lightly loaded, efficient, and they have shoe covers, everyone loves Asians. &quot;My goal is 10 million miles.&quot; I will be the seventh person to achieve this goal, and there are more people on the moon than this. You get a lifetime membership in Platinum. You can see the chief captain and you can engrave your name on the plane. &quot;Your most precious moment, the most unforgettable memory of your life, do you want to be alone?&quot; Life needs to be accompanied, everyone needs a co-pilot. &quot;Last year, I flew 3.5 million miles in the air and 2.5 million miles to the moon.&quot; &quot;Money can buy warmth, pay for heating, buy a blanket, but never be as warm as in the lover&#39;s arms.&quot; &quot;Most people today will return to their warm little homes, greet the puppies at home, the noisy children, their partners will be concerned about the daytime things, and at night, they will fall asleep in the night.&quot; The stars slowly climbed out from the hidden corners of the day, and in those gleams of the sky, there will be a brighter one. It is my wings, blessing others and quietly passing. It is unfortunate to work hard to kill life, but it is even more sad to be unemployed. If you want to work and live according to your own will, how many people can do it? They need work to support their livelihood. If they lose their jobs, they may commit suicide. That is, a group of people are crushed by their heavy backpacks.The slow-moving people constitute the largest mainstream group in our society. Although your shoulder is a heavy backpack, life has become more fulfilling and work has become more motivating. Although everyone will die alone in the end, it does not mean that a person&#39;s life is lonely. Everyone&#39;s life path is their own, you can choose to live alone without Ryan, and of course you can choose to marry and have a good family life like the public, as long as you feel happy, as long as you go to the old and the old Don&#39;t regret it at the time. Older single men and women look good and will be inspired. The film is like a true portrayal of Hollywood&#39;s most famous diamond king, George Clooney. Of course, he had a marriage with actor Talia Balsam from 1989 to 1993. The film is adapted from the novel of the same name by American writer Walter Ken. The film was nominated for the Oscar for Best Director, Best Picture, Best Actor (George Clooney), Best Supporting Actress (Vila Famega and Anna Kendrick) and Best Adapted Screenplay. The Golden Globe Award for Best Director, Best Film and other six nominations, and won the Los Angeles Film Critics Association&#39;s Best Screenplay Award.",movie
776,"The heroineâ€™s look at the Cairo Purple Rose in the cinema is so fascinating. Have you ever had such a fascinating look? ! &quot;When you kissed me, I felt my heart faded out.&quot; When Tom appeared in the &quot;real world&quot;, the background music of the film was always so humorous, in line with the era in which Tom should have been. Tom&#39;s unreality. &quot;I have been guessing all my life, what will happen on the other side of the screen.&quot; Real life has forbidden us, when everything is no longer in accordance with common sense, &quot;do what I want to do.&quot;",movie
777,"The old poet, who was over 70 years old, had been quietly raising his family at home. Suddenly, he and his disciples saw a sleeping girl at home in the courtyard. Then, the disciple invited the girl to take care of the elderly. When the girl was busy with the dance at the time of the old man, let the old man&#39;s exhausted soul re-emerge with youthful agility. The old man is imagining the romantic and happy scene of young and young girls and young girls, inspiring an infinite creative torrent, and writing a short story &quot;Silver Jiao&quot; in a box. This novel was sneaked by the disciples, and it was published for publication. One night, the disciplesâ€™ reputation was unprecedented, and they also won the heavyweight literature award. The lingering of Yin Jiao and his disciples, who did not know the truth, was discovered by the old man. The old man designed a disciplinary student who was tempted to murder the emotional intelligence, and he was regained his love. The film was directed and directed by Korean director Zheng Yuyu. The old partner Park Hai Sunrise played the old poet. At the age of 36, he challenged the 70-year-old image. The makeup was still a pass, but it was still difficult to cover up the young people. God. Jin Wulie in the &quot;Final Weapons: Bow&quot; plays a disciple of science, and after 90, rookie Jin Gaoen starred in the girl Yin Jiao. The film was finally released after repeated controversy, and it was directly in the box office championship, which caused a wind of Korean Lolita. The highly rewarding non-Golden genius, after being selected in the 300:1 ratio in the selection, won the Best New Actress Award for the Korean Film Dragon Award and the Best New for the Korean Film Big Bell Award. Actor Award. If the film is the Korean version of Lolita, there is no such thing as a heavy taste in the West. After being subtled by the Eastern culture, it has been improved into a moderate story, and there is no loss of incest. It can be seen that the director Zheng Yuyu is very good at the audience&#39;s psychology and censorship system, and he also tries his best to express the poetic and beautiful romantic feelings, the purity of the girl, the elegance of the poet, the poetic bamboo house, the delicate tenderness and the flying mind. ..... are all showing the beauty of this once &quot;forbidden book&quot; story. Thus, the viewers are divided into two waves. One wave of people sees innocence, and one wave of people sees eroticism. As for the true eroticness of the film, or how innocent it is, it depends on the self-cultivation of the audience. As the saying goes, there are Buddhas in the heart, all seeing Buddha, the hearts are colored, and everything is seen!",movie
778,"For director Fang Gangliang, filming &quot;My Shadow is Running&quot; is not that difficult. Fortunately, in his personal interpretation, he called himself a person with little ambition and did not pay attention to the trend around him. The implication is that he is very clear about his current situation and positioning. The film that shoots this pattern and has a small budget is suitable for him. Children with autism, growth, mother and child are in love. In fact, there are so many keywords, &quot;My shadow is running&quot; is easy to be smashed, and it is more likely to be a flood of abuse. Hey. Similar topics, too much jade. Moreover, the audience will inevitably take it for granted. The mother&#39;s love is fascinating, and it is a dream. The child suddenly wakes up and walks out of the new world. As a result, these things that are taken for granted are basically not in the movies. Since the film is composed entirely of hand-held and follow-up lenses, the pursuit of realistic style, the audience plays a special existence in this film. Compared with the general movie, they are closer to the movie characters, almost the invisible people living in the family. Fang Gangliang did not let the actors make up, did not make lighting requirements, tried to make life as much as possible, and the story scene did not add too much decoration, thus achieving the film aesthetics he wanted to pursue, simple and simple. According to his words, such a real thing, he is most afraid of the audience watching and thinking which place is fake. For him, this is the biggest failure of the film. Therefore, many people describe their feelings like this, and it is difficult to enter at first, and slowly begin to accept, and finally suddenly open. In this movie, the reality is so dull, low-key and true that once it enters the child&#39;s perspective, there is a fisheye or a deformed world, and the color is gorgeous. This too obvious contrast processing is of course intentional. In reality, the child is an abnormal person, but in the world after image processing, he sees more colors, richer details and mystery than ordinary people. His eyes are magnifying glasses, and like infrared scanners, this magical filter world, it becomes a special technique of &quot;My Shadow is Running.&quot; However, with these, it is still impossible to make the film really look good. Filling the whole movie is such a trivial matter: the kindergarten hides itself, the attention in class can not be concentrated, and all kinds of special things are done... As a result, the mother helps him wipe his butt and apologizes. In the child&#39;s view, it is not only natural for the mother to do this, but even he feels annoyed and hates his own world being invaded by any outsider. For straightening, the mother is not a mother, she is Tian Guifang. This title has a sense of distance,It is also a manifestation of autism. This mother is much harder than the average mother. She spends almost all of her time on the child, and the wind comes in the rain. So, we see that the film presents a process of mutual search, rather than giving up treatment or forced treatment. At the beginning of the end is the airport passage, straight away from the airport, looking for Tian Guifang to go. Apart from these two places, Tian Guifang was looking for him during most of the film. This search process echoes the shadows and runs in the title. &quot;My shadow is running&quot; is not a general melodrama. There is no climactic conflict. I don&#39;t have to solve the bell. For example, if I am confronted with classmates bullying, I get help from anyone. If there is such a thing, it is too artificial. The whole movie is about the mother and the son, nothing else. Even with the intrusion of uncles and fathers, the clues are evidence of the mother&#39;s emotions, rather than the critical considerations of morality and ethics. But it is not to say that the film will be foolproof. Perhaps many people will feel that the movie is boring and they cannot afford to raise their spirits. Behind this unintentional look and feel, it is not the reality of autism in reality. Compared with normal people, autistic patients are more sensitive and care more about the surrounding area. All the subtle words, they will uncontrollably exaggerate and enlarge, forming a vicious circle. In fact, there are so many people who care about the lives of others, but once someone looks different from the people around them, then trouble and pressure will catch up. In my opinion, &quot;My Shadow is Running&quot; has one of the most valuable places. It is to shape autistic patients from the front, no self-pity, and no sympathy for the audience. The thing it has to say is very simple. An autistic child can grow up healthily, leave the family, and go abroad to study. Even if he did a lot of outrageous things, he didnâ€™t know how to say â€œgratefulnessâ€ (even if his parentsâ€™ love was not rewarding), but he grew up like that for seventeen years. Even in many cases, you will feel that this movie is as self-contained as this child, regardless of whether or not you are immersed in the world that belongs to them. Can you jump out and see, isn&#39;t this the biggest achievement of this movie? Assuming that the director has more premeditated and chasing, then, &quot;My Shadow is Running&quot; will not be like this, but another &quot;Ocean Paradise&quot;, which requires the packaging of big stars, requires the appeal of public welfare and sings. . [åŒ—é’æŠ¥]",movie
779,"First of all, you must openly tell the friends you want to see. This movie is objectively speaking, it is really between the poor and the poor. Of course, I personally feel more inclined to the poor side. . So, the watercress is as high as 8 points, and there are 60 people voting. What is the situation? I personally speculate on which bean friend should have a prominent role in the movie, or as a producer. Then there are a bunch of friends coming to cheer. The film itself is actually quite honest. It is really a desperate place in the lonely sea room. There are really many good and terrible monsters! ! The biggest problem I feel about this movie is that the opening is completely unopened. I really don&#39;t know if the director is looking for an entry point. Generally speaking, this kind of film, at the very least, you have to tell the story of the story. And this movie, what kind of environmental protection organization came up to invade a very poor security company, I really don&#39;t know what it is? ! In this way, in the spirit of the squid, it is better to retreat to the principle of positive and upward, the film should start like this: a well-known international university auditorium is full, a famous female science is doing a clean The important speech on pollution and protection of the earth, the speech was quite successful. In a cheering voice, the female boyfriendâ€™s boyfriend sent a piece of â€œbuy a watch last yearâ€. It turned out to be the birthday of the female subject, in the boyfriendâ€™s birthday. Under the joint effect of conscience, the female section has decisively joined a green environmental protection organization. This environmental protection organization has made many outstanding contributions to saving the earth from home looting. Recently, this environmental organization has been eyeing a super bad guy. That is, an oil company has discovered that the oil company is making a lot of money, but the incident of polluting nature is doing countless, how can environmental organizations be able to let this Is the guy rampant? ! The group of environmental protection organizations naturally included the female section and her boyfriend. They used various high-tech and violent means to sneak into the oil company. However, they happened to hit the oil company and did a weekend cleaning. However, the two fists are hard to beat, and the environmental protection organizations are losing ground. Many people have been overthrown by the temporary workers of the oil company. The female section and her boyfriend are also dangerous. At the last moment, the female section is The opportunity to leave the birth to her boyfriend, decisively sacrificed to the tiger, was caught by the boss of the oil company. The oil company directly sent other small miscellaneous mixes of environmental protection organizations to the public security organs, but only brought the female subjects into the conference room and carried out a deep and profound understanding.Engraving education, the female section left tears of five emotions and six senses. It turned out that she found that the environmental organizations she joined had not done anything beneficial to nature except for disorder and destruction, and the oil company CEOs were still female. When I was a loyal fan of the speech, there was now a big project to remove oil pollutants. She needed a female subject to use her intelligence, so the two hit it off. What is this big project? It is to cultivate a kind of creature that can treat petroleum pollutants as food and has no side effects at all. The only drawback is that the speed is slow. Now only the female department needs to invent an enzyme. Speed â€‹â€‹up this process just fine! The above is the beginning of the movie. The alien shape comes from the creatures that eat oil pollutants after the excessive enzymes. The quantitative change leads to the qualitative change. This monster becomes super huge! ! And in addition to pollutants, I prefer to eat meat! ! ! Through this film, I found another truth. As long as one thing likes to eat human flesh, or if the quantity is huge, if it is too large, the clever humans will start various tragedies! In the process of the film, in fact, I feel that many people are still very careful in the production, the real shape of the real thing, as well as the technical female mechanical mechanic and super muscle man, this combination I like. What I can&#39;t figure out is that the female subject is the inventor of the creature. Why can&#39;t we use a little mind to deal with the aliens? We must know that everything has weaknesses. Can we think about it except for the east? What about Dingâ€™s way? ! In addition, the conflict setting of the three parties is quite interesting, but unfortunately the contradiction is not properly grasped, and if you can join a little armed person, to fight and kill, the effect should be better! !",movie
